facility_key,owner_key,phone,program_category,inspection_type,action_code,result_code,facility_name,site_address,city,state,zip,owner_name,nature_of_business,street_number,street_name,street_type,post_directional,program_category_description,inspection_date,inspection_desc,serial_num,action_desc,result_desc,violation_code,violation_desc,inspection_memo,not_masked,sampid,sampsize
6860,5894,,411,,11,3,per ehsii michael pittman facility oob 3/30/21 new ownership whiting coffee co,3700 osuna rd ne ,albuquerque,nm,87109,whiting coffee co,processor,3700,osuna,rd,ne,food processor ii,2021-03-17 00:00:00,covid response,daln5bamp,approved,in compliance,04c210,facility is following current covid safe practices for employee mask use?,,False,1,50
115540,103319,5058312111.0,406,,11,3,bobs burgers one inc,4506 central av sw,albuquerque,nm,87105,bobs burgers one inc,,4506,central,av,sw,food service establishment,2020-11-18 00:00:00,covid response,daycvcamu,approved,in compliance,04c210,facility is following current covid safe practices for employee mask use?,,False,1,50
126002,112087,6027772980.0,1002,,11,3,anthonys tacos,7850 zuni rd se,albuquerque,nm,87108-3218,jose m lopez carrillo,,7850,zuni,rd,se,mobile food unit,2021-03-08 00:00:00,covid response,dahy0gerl,approved,in compliance,04c210,facility is following current covid safe practices for employee mask use?,,False,1,50
14156,12776,5058847484.0,406,,11,3,comida buena,2200 sunport blvd se ,albuquerque,nm,87106,fresquez concessions inc,cantina/bar,2200,sunport,blvd,se,food service establishment,2020-11-17 00:00:00,covid response,daeztqcfv,approved,in compliance,04c210,facility is following current covid safe practices for employee mask use?,,False,1,50
91499,78660,4017651500.0,606,,11,3,cvs pharmacy inc 8981,7900 central av sw ,albuquerque,nm,87121,cvs pharmacy inc,,7900,central,av,sw,retail - prepackage only,2020-12-02 00:00:00,covid response,davp7v6fo,approved,in compliance,04c210,facility is following current covid safe practices for employee mask use?,,False,1,50
127628,113006,5053697271.0,406,,11,3,blaze pizza,6600 menaul blvd ne ste t1,albuquerque,nm,87110,dough boys 2 llc,,6600,menaul,blvd,ne,food service establishment,2021-03-17 00:00:00,covid response,dah5bmitg,approved,in compliance,04c210,facility is following current covid safe practices for employee mask use?,,False,1,50
127195,112739,2095058120.0,406,,35,3,wienerschnitzel,110 juan tabo blvd ne,albuquerque,nm,87123,jthd llc,,110,juan tabo,blvd,ne,food service establishment,2020-11-10 00:00:00,covid response,dakxkorbe,csp corrected on site,in compliance,04c210,facility is following current covid safe practices for employee mask use?,,True,1,50
14547,13144,5058988861.0,406,,11,3,chilis grill & bar 419,10021 coors blvd nw ,albuquerque,nm,87114,brinker restaurant corporation,bar/restaurant,10021,coors,blvd,nw,food service establishment,2021-01-05 00:00:00,covid response,dateoehvb,approved,in compliance,04c210,facility is following current covid safe practices for employee mask use?,,False,2,50
10058,8880,5052478275.0,405,,11,3,j & d foods inc,120 trumbull av se,albuquerque,nm,87102,j & d foods inc,processor,120,trumbull,av,se,food processor,2020-11-20 00:00:00,covid response,dahy6jnip,approved,in compliance,04c210,facility is following current covid safe practices for employee mask use?,,False,2,50
122344,109148,5052288114.0,607,,11,3,good 2 go,2012 7th st nw,albuquerque,nm,87107,good 2 go stores llc,,2012,7th,st,nw,retail - self service & prepackage foods,2020-12-11 00:00:00,covid response,dabopevrt,approved,in compliance,04c210,facility is following current covid safe practices for employee mask use?,,False,2,50
125220,111683,5052733324.0,404,,11,3,coronado villa retirement community,6900 san vicente av ne,albuquerque,nm,87109,coronado villa retirement community,,6900,san vicente,av,ne,institutional kitchen,2021-01-22 00:00:00,covid response,daipabe4z,approved,in compliance,04c210,facility is following current covid safe practices for employee mask use?,,False,2,50
4719,3935,5053453014.0,601,,35,3,john brooks supermart 270,1130 candelaria rd nw ,albuquerque,nm,87107,g & l brooks enterprises inc,grocery,1130,candelaria,rd,nw,retail -grocery,2020-11-19 00:00:00,covid response,da5og1bai,csp corrected on site,in compliance,04c210,facility is following current covid safe practices for employee mask use?,,True,2,50
128349,113519,5059102941.0,403,,11,3,the pop co,8338 comanche rd ne,albuquerque,nm,87111,the pop co,,8338,comanche,rd,ne,bakery,2021-01-11 00:00:00,covid response,daf2v6ar9,approved,in compliance,04c210,facility is following current covid safe practices for employee mask use?,,False,2,50
119621,106810,,607,,11,3,dk #747,8600 central av sw,albuquerque,nm,87121,scs beverage inc,,8600,central,av,sw,retail - self service & prepackage foods,2020-12-14 00:00:00,covid response,dagvb3wqf,approved,in compliance,04c210,facility is following current covid safe practices for employee mask use?,,False,2,50
14547,13144,5058988861.0,406,,11,3,chilis grill & bar 419,10021 coors blvd nw ,albuquerque,nm,87114,brinker restaurant corporation,bar/restaurant,10021,coors,blvd,nw,food service establishment,2021-01-05 00:00:00,covid response,dateoehvb,approved,in compliance,04c210,facility is following current covid safe practices for employee mask use?,,False,2,50
128212,113390,5052995297.0,406,,11,3,mcdonalds 10858,12601 montgomery blvd ne,albuquerque,nm,87111,s&p aragon inc,,12601,montgomery,blvd,ne,food service establishment,2021-01-27 00:00:00,covid response,dacbstrxt,approved,in compliance,04c210,facility is following current covid safe practices for employee mask use?,,False,2,50
31584,29406,5058840706.0,406,,11,3,saigon restaurant,6001 san mateo blvd ne ste d4,albuquerque,nm,87109,vicky l. truong,restaurant,6001,san mateo,blvd,ne,food service establishment,2020-11-05 00:00:00,covid response,dadik9yef,approved,in compliance,04c210,facility is following current covid safe practices for employee mask use?,,False,2,50
113933,101948,5052174300.0,1002,,11,3,new mexicos best kettle korn,10605 central av nw,albuquerque,nm,87121,lucille herrera,,10605,central,av,nw,mobile food unit,2020-11-05 00:00:00,covid response,daixh3a4q,approved,in compliance,04c210,facility is following current covid safe practices for employee mask use?,,False,2,50
126319,112240,5057172739.0,406,,6,2,cielito lindo 2,5109 central av nw,albuquerque,nm,87105,pena samalex llc,,5109,central,av,nw,food service establishment,2021-01-15 00:00:00,covid response,dagctb0x4,unsatisfactory,not in compliance,04c210,facility is following current covid safe practices for employee mask use?,,True,2,50
12014,10733,5052684245.0,406,,11,3,el patio restaurant,142 harvard dr se ,albuquerque,nm,87106,el patio restaurant,restaurant,142,harvard,dr,se,food service establishment,2021-02-08 00:00:00,covid response,da8gmml3g,approved,in compliance,04c210,facility is following current covid safe practices for employee mask use?,,False,2,50
1559,36280,5052938878.0,601,,11,3,wal mart super center 835,400 eubank blvd ne ,albuquerque,nm,87123,wal mart stores east  lp,restaurant,400,eubank,blvd,ne,retail -grocery,2020-11-25 00:00:00,covid response,dalagifex,approved,in compliance,04c210,facility is following current covid safe practices for employee mask use?,,False,2,50
118995,106277,,406,,35,3,sticky rice,7600 jefferson st ne ste 5,albuquerque,nm,87109,panturad  llc,,7600,jefferson,st,ne,food service establishment,2021-02-01 00:00:00,covid response,danpn4ija,csp corrected on site,in compliance,04c210,facility is following current covid safe practices for employee mask use?,,True,2,50
126630,112433,5054332795.0,406,,11,3,the shop/nightshift,2933 monte vista blvd ne,albuquerque,nm,87106,the shop abq llc,,2933,monte vista,blvd,ne,food service establishment,2021-02-17 00:00:00,covid response,da1imordh,approved,in compliance,04c210,facility is following current covid safe practices for employee mask use?,,False,2,50
3069,1272,5052987571.0,601,,11,3,albertsons 911,2801 eubank blvd ne a,albuquerque,nm,87112,albertsons,bakery/deli/meat/reti,2801,eubank,blvd,ne,retail -grocery,2020-11-09 00:00:00,covid response,da0lzpxkd,approved,in compliance,04c210,facility is following current covid safe practices for employee mask use?,,False,2,50
127075,112678,5057972298.0,406,,35,3,subway,8101 san pedro dr ne,albuquerque,nm,87113,enchantment seekers llc,,8101,san pedro,dr,ne,food service establishment,2021-01-13 00:00:00,covid response,da8rhcaom,csp corrected on site,in compliance,04c210,facility is following current covid safe practices for employee mask use?,,True,2,50
114804,102707,5052990266.0,406,,11,3,red lobster restaurants 6280,10520 coors bypass blvd nw,albuquerque,nm,87114,red lobster restaurants llc,,10520,coors bypass,blvd,nw,food service establishment,2021-03-08 00:00:00,covid response,dasxcfnow,approved,in compliance,04c210,facility is following current covid safe practices for employee mask use?,,False,2,50
15786,14323,5058228855.0,501,,35,3,stoneface tavern,8201 san pedro dr ne,albuquerque,nm,87113,mcccviii llc,bar & restaurant,8201,san pedro,dr,ne,bar,2020-11-02 00:00:00,covid response,da6chdm0l,csp corrected on site,in compliance,04c210,facility is following current covid safe practices for employee mask use?,,True,2,50
29905,27792,5058565493.0,402,,11,3,covenant school del norte llc,7120 wyoming blvd ne #19a,albuquerque,nm,87109,covenant school del norte llc,childcare/preschool,7120,wyoming,blvd,ne,childcare,2021-02-05 00:00:00,covid response,dacwdc141,approved,in compliance,04c210,facility is following current covid safe practices for employee mask use?,,False,2,50
125566,111860,5055082640.0,406,,11,3,the range cafe 4,1050 rio grande blvd nw,albuquerque,nm,87104,range four llc,,1050,rio grande,blvd,nw,food service establishment,2021-03-09 00:00:00,covid response,daltly8ky,approved,in compliance,04c210,facility is following current covid safe practices for employee mask use?,,False,2,50
115540,103319,5058312111.0,406,,11,3,bobs burgers one inc,4506 central av sw,albuquerque,nm,87105,bobs burgers one inc,,4506,central,av,sw,food service establishment,2020-11-18 00:00:00,covid response,daycvcamu,approved,in compliance,04c210,facility is following current covid safe practices for employee mask use?,,False,2,50
126471,112332,4059236571.0,406,,11,3,churchs chicken #707,2307 juan tabo blvd ne,albuquerque,nm,87112,ampler chicken llc,,2307,juan tabo,blvd,ne,food service establishment,2021-03-02 00:00:00,covid response,dahsemmh9,approved,in compliance,04c210,facility is following current covid safe practices for employee mask use?,,False,2,50
127699,113047,5052659200.0,406,,11,3,dba stripes burrito comp#4,5211 gibson blvd se,albuquerque,nm,87108,victor sanchez,,5211,gibson,blvd,se,food service establishment,2020-12-24 00:00:00,covid response,daybgczto,approved,in compliance,04c210,facility is following current covid safe practices for employee mask use?,,False,2,50
7201,6194,3037450555.0,406,,11,3,pizza hut 012962,6001 san mateo blvd ne ,albuquerque,nm,87109,palo alto inc,restaurant,6001,san mateo,blvd,ne,food service establishment,2020-12-30 00:00:00,covid response,dapt0mdpl,approved,in compliance,04c210,facility is following current covid safe practices for employee mask use?,,False,2,50
127128,112702,5058367500.0,406,,11,3,dominos pizza,6010 coors blvd nw ste 1,albuquerque,nm,87120,rio grande pizza inc,,6010,coors,blvd,nw,food service establishment,2021-02-24 00:00:00,covid response,da0avfvho,approved,in compliance,04c210,facility is following current covid safe practices for employee mask use?,,False,2,50
5500,4657,5052934297.0,406,,35,3,china inn,9500 montgomery blvd ne ste 4,albuquerque,nm,87111,china inn,restaurant,9500,montgomery,blvd,ne,food service establishment,2021-03-15 00:00:00,covid response,daw22yq3k,csp corrected on site,in compliance,04c210,facility is following current covid safe practices for employee mask use?,,True,2,50
4698,3914,8063853366.0,601,,35,3,lowes #99,4701 4th st nw ,albuquerque,nm,87107,pay-n-save  inc.,grocery store,4701,4th,st,nw,retail -grocery,2020-11-19 00:00:00,covid response,dagpxw0ci,csp corrected on site,in compliance,04c210,facility is following current covid safe practices for employee mask use?,,True,2,50
94799,85660,5052815611.0,406,,11,3,acapulco taco,840 san mateo blvd se,albuquerque,nm,87110,acapulco foods llc,,840,san mateo,blvd,se,food service establishment,2021-03-16 00:00:00,covid response,dakytg5hr,approved,in compliance,04c210,facility is following current covid safe practices for employee mask use?,,False,2,50
127204,112745,6194906353.0,406,,11,3,last call mexican eatery,6261 riverside plaza ln nw ste a1,albuquerque,nm,87120,last call #3 llc,,6261,riverside plaza,ln,nw,food service establishment,2021-02-24 00:00:00,covid response,daseniveu,approved,in compliance,04c210,facility is following current covid safe practices for employee mask use?,,False,2,50
126124,112148,,406,,11,3,crackin crab,10660 unser blvd nw ste b,albuquerque,nm,87114-5348,tafoya investments llc,,10660,unser,blvd,nw,food service establishment,2021-02-23 00:00:00,covid response,darndckaz,approved,in compliance,04c210,facility is following current covid safe practices for employee mask use?,,False,2,50
106533,95593,5057970850.0,407,,35,3,comfort inn,5251 san antonio blvd ne,albuquerque,nm,87107,quality suites,,5251,san antonio,blvd,ne,limited menu,2020-12-31 00:00:00,covid response,dartu5tbr,csp corrected on site,in compliance,04c210,facility is following current covid safe practices for employee mask use?,,True,2,50
108025,96941,5052636265.0,406,,35,3,sadies on academy,5400 academy rd ne,albuquerque,nm,87109,e & m inc,,5400,academy,rd,ne,food service establishment,2020-12-08 00:00:00,covid response,daw5nxpar,csp corrected on site,in compliance,04c210,facility is following current covid safe practices for employee mask use?,,True,2,50
6860,5894,,411,,11,3,per ehsii michael pittman facility oob 3/30/21 new ownership whiting coffee co,3700 osuna rd ne ,albuquerque,nm,87109,whiting coffee co,processor,3700,osuna,rd,ne,food processor ii,2021-03-17 00:00:00,covid response,daln5bamp,approved,in compliance,04c210,facility is following current covid safe practices for employee mask use?,,False,2,50
118846,106145,5058841147.0,406,,11,3,mariscos la playa,5210 a san mateo blvd ne,albuquerque,nm,87109,mariscos la playa inc,,5210 a,san mateo,blvd,ne,food service establishment,2021-01-06 00:00:00,covid response,daqoryfpd,approved,in compliance,04c210,facility is following current covid safe practices for employee mask use?,,False,2,50
