facility_key,owner_key,phone,program_category,inspection_type,action_code,result_code,facility_name,site_address,city,state,zip,owner_name,nature_of_business,street_number,street_name,street_type,post_directional,program_category_description,inspection_date,inspection_desc,serial_num,action_desc,result_desc,violation_code,violation_desc,inspection_memo,not_masked,sampid,sampsize
121449,68522,,406,,11,3,taco bell #31822,4815 4th st nw,albuquerque,nm,87107,alvarado concept llc,,4815,4th,st,nw,food service establishment,2021-02-05 00:00:00,covid response,dalt6mcvx,approved,in compliance,04c210,facility is following current covid safe practices for employee mask use?,,False,75,5
128085,113287,5058226365.0,606,,11,3,world wide tavern dba stone face package,8201 san pedro ne,albuquerque,nm,87113,world wide tavern dba stone face package,,8201,san pedro,,ne,retail - prepackage only,2021-01-27 00:00:00,covid response,danysmgni,approved,in compliance,04c210,facility is following current covid safe practices for employee mask use?,,False,75,5
128358,113527,5053120290.0,406,,11,3,alonso arturos mexican restaurant,325 louisiana blvd se,albuquerque,nm,87108,margarita licano,,325,louisiana,blvd,se,food service establishment,2021-02-03 00:00:00,covid response,da0rdlm3q,approved,in compliance,04c210,facility is following current covid safe practices for employee mask use?,,False,75,5
107757,96696,5052472503.0,406,,11,3,pericos de albuquerque,109 yale se,albuquerque,nm,87106,pericos de albuquerque,,109,yale,,se,food service establishment,2020-11-03 00:00:00,covid response,dar8ru8oc,approved,in compliance,04c210,facility is following current covid safe practices for employee mask use?,,False,75,5
128353,113523,5054897196.0,1002,,11,3,sanchez tacos #14,1607 broadway blvd se,albuquerque,nm,87102,carlos sanchez,,1607,broadway,blvd,se,mobile food unit,2020-11-25 00:00:00,covid response,dadbddxgj,approved,in compliance,04c210,facility is following current covid safe practices for employee mask use?,,False,76,5
126463,112324,5058302453.0,406,,11,3,mcdonalds #23895,2801 carlisle blvd ne,albuquerque,nm,87110,s & p aragon inc,,2801,carlisle,blvd,ne,food service establishment,2021-03-18 00:00:00,covid response,da5y7qlj4,approved,in compliance,04c210,facility is following current covid safe practices for employee mask use?,,False,76,5
2440,1991,5057692311.0,607,,35,3,allsups 218,6900 zuni rd se ,albuquerque,nm,87108,allsups convenience stores,grocery,6900,zuni,rd,se,retail - self service & prepackage foods,2020-12-28 00:00:00,covid response,daa9bmloi,csp corrected on site,in compliance,04c210,facility is following current covid safe practices for employee mask use?,,True,76,5
104506,93922,5052982447.0,601,,11,3,sprouts farmers market,11201 montgomery blvd ne,albuquerque,nm,87111,sunflower farmers markets llc,,11201,montgomery,blvd,ne,retail -grocery,2020-11-09 00:00:00,covid response,daginuq5f,approved,in compliance,04c210,facility is following current covid safe practices for employee mask use?,,False,76,5
126319,112240,5057172739.0,406,,6,2,cielito lindo 2,5109 central av nw,albuquerque,nm,87105,pena samalex llc,,5109,central,av,nw,food service establishment,2021-01-15 00:00:00,covid response,dagctb0x4,unsatisfactory,not in compliance,04c210,facility is following current covid safe practices for employee mask use?,,True,76,5
126611,112423,5052902559.0,406,,11,3,slice and dice pizzeria llc,5720 mcmahon blvd nw,albuquerque,nm,87114,slice and dice pizzeria llc,,5720,mcmahon,blvd,nw,food service establishment,2021-02-23 00:00:00,covid response,da0evje0r,approved,in compliance,04c210,facility is following current covid safe practices for employee mask use?,,False,77,5
717,610,5058988904.0,406,,11,3,dions,4717 central av ne ,albuquerque,nm,87108,peter defries corp,restaurant,4717,central,av,ne,food service establishment,2020-12-03 00:00:00,covid response,dapdzjjmv,approved,in compliance,04c210,facility is following current covid safe practices for employee mask use?,,False,77,5
126319,112240,5057172739.0,406,,6,2,cielito lindo 2,5109 central av nw,albuquerque,nm,87105,pena samalex llc,,5109,central,av,nw,food service establishment,2021-01-15 00:00:00,covid response,dagctb0x4,unsatisfactory,not in compliance,04c210,facility is following current covid safe practices for employee mask use?,,True,77,5
106411,91280,,406,,11,3,chipotle mexican grill 1919,3400 nm 528 hwy nw bldg b,albuquerque,nm,87114,chipotle mexican grill of colorado llc,,3400,nm 528,hwy,nw,food service establishment,2021-02-18 00:00:00,covid response,daxvflvfz,approved,in compliance,04c210,facility is following current covid safe practices for employee mask use?,,False,77,5
14550,13144,5057972733.0,406,,11,3,chilis bar & grill,8100 wyoming blvd ne ,albuquerque,nm,87113,brinker restaurant corporation,bar/restaurant,8100,wyoming,blvd,ne,food service establishment,2021-01-27 00:00:00,covid response,daliu2xbj,approved,in compliance,04c210,facility is following current covid safe practices for employee mask use?,,False,77,5
125975,112075,5052931770.0,406,,35,3,taco bell #16602,320 eubank blvd ne,albuquerque,nm,87123,alvarado concepts llc,,320,eubank,blvd,ne,food service establishment,2021-03-12 00:00:00,covid response,da7zwt0ru,csp corrected on site,in compliance,04c210,facility is following current covid safe practices for employee mask use?,,True,78,5
45819,8596,5054807581.0,1001,,11,3,baskin robbins,5241 ouray nw ,albuquerque,nm,87120,sullins dev corp,restaurant,5241,ouray,,nw,mobile pre-packaged,2021-02-11 00:00:00,covid response,daplntczw,approved,in compliance,04c210,facility is following current covid safe practices for employee mask use?,,False,78,5
47961,31874,5052622424.0,406,,11,3,annapurna chai house,2201 silver se ,albuquerque,nm,87106,annapurna,restaurant,2201,silver,,se,food service establishment,2021-03-22 00:00:00,covid response,dafrfw7pj,approved,in compliance,04c210,facility is following current covid safe practices for employee mask use?,,False,78,5
126471,112332,4059236571.0,406,,11,3,churchs chicken #707,2307 juan tabo blvd ne,albuquerque,nm,87112,ampler chicken llc,,2307,juan tabo,blvd,ne,food service establishment,2021-03-02 00:00:00,covid response,dahsemmh9,approved,in compliance,04c210,facility is following current covid safe practices for employee mask use?,,False,78,5
2588,2092,5052556130.0,406,,11,3,griffs of albuquerque,8516 central av se ,albuquerque,nm,87108,griffs of albuquerque,restaurant,8516,central,av,se,food service establishment,2021-03-15 00:00:00,covid response,daf6sijzy,approved,in compliance,04c210,facility is following current covid safe practices for employee mask use?,,False,78,5
4606,3827,5058984859.0,402,,11,3,kindercare learning ctr,9111 high assets way ln nw ,albuquerque,nm,87120,kindercare learing center,inst kitchen/pool,9111,high assets way,ln,nw,childcare,2021-01-21 00:00:00,covid response,dachj0zq0,approved,in compliance,04c210,facility is following current covid safe practices for employee mask use?,,False,79,5
60199,55510,5052569396.0,601,,11,3,damacios,913 san pedro dr se ,albuquerque,nm,87108,newala inc,grocery,913,san pedro,dr,se,retail -grocery,2021-01-04 00:00:00,covid response,da1mwun0f,approved,in compliance,04c210,facility is following current covid safe practices for employee mask use?,,False,79,5
4290,3537,5052667401.0,609,,11,3,smiths 446,6001 lomas blvd ne ,albuquerque,nm,87110,smiths food and drug centers inc,bkry/groc/rest,6001,lomas,blvd,ne,retail - meat/seafood,2020-11-13 00:00:00,covid response,dabrtgdqa,approved,in compliance,04c210,facility is following current covid safe practices for employee mask use?,,False,79,5
120927,107909,8087839421.0,406,,35,3,chick fil a,210 eubank blvd se,albuquerque,nm,87123,roadrunner hospitalities,,210,eubank,blvd,se,food service establishment,2020-11-23 00:00:00,covid response,darmhbjb5,csp corrected on site,in compliance,04c210,facility is following current covid safe practices for employee mask use?,,True,79,5
15018,13592,6172191428.0,406,,11,3,travel centers of america,2501 university st ne,albuquerque,nm,87108,travel centers of america,,2501,university,st,ne,food service establishment,2021-02-16 00:00:00,covid response,dafaaxsdn,approved,in compliance,04c210,facility is following current covid safe practices for employee mask use?,,False,79,5
78083,71319,5052421555.0,407,,11,3,hawthorn inn and suites,1511 gibson blvd se ,albuquerque,nm,87106,paramount nm investors group l,hotel,1511,gibson,blvd,se,limited menu,2021-01-19 00:00:00,covid response,dawgwiold,approved,in compliance,04c210,facility is following current covid safe practices for employee mask use?,,False,80,5
128388,113557,5053041266.0,606,,11,3,muta market,3609 comanche rd ne,albuquerque,nm,87110,muta market,,3609,comanche,rd,ne,retail - prepackage only,2020-12-30 00:00:00,covid response,dayl6rqwp,approved,in compliance,04c210,facility is following current covid safe practices for employee mask use?,,False,80,5
90344,81885,5058439418.0,406,,35,3,roma bakery and deli,501 roma av nw ,albuquerque,nm,87102,oscar and bruce inc,food service establishmen,501,roma,av,nw,food service establishment,2021-02-25 00:00:00,covid response,da4ramsvt,csp corrected on site,in compliance,04c210,facility is following current covid safe practices for employee mask use?,,True,80,5
2682,2171,5058363880.0,406,,6,2,arbys roast beef,3270 coors blvd nw ,albuquerque,nm,87120,arbus,restaurant,3270,coors,blvd,nw,food service establishment,2020-11-05 00:00:00,covid response,dah6udjhq,unsatisfactory,not in compliance,04c210,facility is following current covid safe practices for employee mask use?,,True,80,5
31584,29406,5058840706.0,406,,11,3,saigon restaurant,6001 san mateo blvd ne ste d4,albuquerque,nm,87109,vicky l. truong,restaurant,6001,san mateo,blvd,ne,food service establishment,2020-11-05 00:00:00,covid response,dadik9yef,approved,in compliance,04c210,facility is following current covid safe practices for employee mask use?,,False,80,5
69766,14857,5059384717.0,406,,35,3,flying star 6,10700 a corrales rd nw ,albuquerque,nm,87114,flying star cafe inc,restaurant,10700,corrales,rd,nw,food service establishment,2021-02-19 00:00:00,covid response,dabw3zdds,csp corrected on site,in compliance,04c210,facility is following current covid safe practices for employee mask use?,,True,81,5
127224,112755,5055391203.0,606,,35,3,family dollar,1400 gibson blvd se,albuquerque,nm,87106,family dollar stores of nm,,1400,gibson,blvd,se,retail - prepackage only,2021-02-18 00:00:00,covid response,daez8lvmf,csp corrected on site,in compliance,04c210,facility is following current covid safe practices for employee mask use?,,True,81,5
45059,42537,5053413600.0,407,,35,3,drury inn & suites albuquerque,4310 the 25 way ne ,albuquerque,nm,87109,drury southwest inc,inn,4310,the 25 way,,ne,limited menu,2021-02-04 00:00:00,covid response,darecy3ax,csp corrected on site,in compliance,04c210,facility is following current covid safe practices for employee mask use?,,True,81,5
128103,113304,5053045995.0,406,,11,3,rio grande beef jerky co,4501 4th st nw ste e,albuquerque,nm,87107,bridgette lueras,,4501,4th,st,nw,food service establishment,2021-02-17 00:00:00,covid response,da2kyv8ox,approved,in compliance,04c210,facility is following current covid safe practices for employee mask use?,,False,81,5
6995,6024,5058239700.0,406,,11,3,burger king,5315 wyoming blvd ne ,albuquerque,nm,87109,burger king,restaurant,5315,wyoming,blvd,ne,food service establishment,2021-01-29 00:00:00,covid response,daqacr4te,approved,in compliance,04c210,facility is following current covid safe practices for employee mask use?,,False,81,5
128165,113348,5057171497.0,406,,35,3,kobe pho,10200 corrales d4 rd nw,albuquerque,nm,87114,kobe pho,,10200,corrales d4,rd,nw,food service establishment,2021-01-07 00:00:00,covid response,dag2yymal,csp corrected on site,in compliance,04c210,facility is following current covid safe practices for employee mask use?,,True,82,5
113427,101515,5053041873.0,406,,11,3,central grill and coffee house,2056 central av sw,albuquerque,nm,87104,central grill and coffee house llc,,2056,central,av,sw,food service establishment,2020-11-18 00:00:00,covid response,da0z065tm,approved,in compliance,04c210,facility is following current covid safe practices for employee mask use?,,False,82,5
94799,85660,5052815611.0,406,,11,3,acapulco taco,840 san mateo blvd se,albuquerque,nm,87110,acapulco foods llc,,840,san mateo,blvd,se,food service establishment,2021-03-16 00:00:00,covid response,dakytg5hr,approved,in compliance,04c210,facility is following current covid safe practices for employee mask use?,,False,82,5
106881,83197,,606,,11,3,dds discount 5206,3211 coors blvd sw ste a5,albuquerque,nm,87121,ross dress for less inc,,3211,coors,blvd,sw,retail - prepackage only,2020-12-17 00:00:00,covid response,daqfqkij2,approved,in compliance,04c210,facility is following current covid safe practices for employee mask use?,,False,82,5
19829,18188,5052996402.0,406,,11,3,siam cafe thai cuisine,5500 san mateo blvd ne ,albuquerque,nm,87109,siam cafe,restaurant,5500,san mateo,blvd,ne,food service establishment,2021-01-22 00:00:00,covid response,daf39l3y7,approved,in compliance,04c210,facility is following current covid safe practices for employee mask use?,,False,82,5
117224,104752,5052750828.0,406,,11,3,twisters #6,7600 jefferson st ne #29,albuquerque,nm,87109,vkc delights group llc,,7600,jefferson,st,ne,food service establishment,2021-03-10 00:00:00,covid response,daexcibsd,approved,in compliance,04c210,facility is following current covid safe practices for employee mask use?,,False,83,5
90658,78262,5054015018.0,406,,35,3,jack in the box,2721 carlisle blvd ne ,albuquerque,nm,87110,dancel llc,fast food resturant,2721,carlisle,blvd,ne,food service establishment,2021-03-18 00:00:00,covid response,daxkxnir8,csp corrected on site,in compliance,04c210,facility is following current covid safe practices for employee mask use?,,True,83,5
128183,113363,5057165977.0,406,,35,3,v wang cafe,106 buena vista dr ne,albuquerque,nm,87106,v wang cafe llc,,106,buena vista,dr,ne,food service establishment,2021-03-24 00:00:00,covid response,da3ild5fe,csp corrected on site,in compliance,04c210,facility is following current covid safe practices for employee mask use?,,True,83,5
45193,7629,5059226422.0,406,,11,3,olive garden 1602,10500 coors bypass blvd nw ,albuquerque,nm,87114,gmri inc,restaurant,10500,coors bypass,blvd,nw,food service establishment,2020-11-04 00:00:00,covid response,dafc5mgqy,approved,in compliance,04c210,facility is following current covid safe practices for employee mask use?,,False,83,5
126456,112318,5058314740.0,406,,11,3,mcdonalds 3514,1501 coors blvd nw,albuquerque,nm,87121,lpg enterprises,,1501,coors,blvd,nw,food service establishment,2021-02-12 00:00:00,covid response,dafigaqws,approved,in compliance,04c210,facility is following current covid safe practices for employee mask use?,,False,83,5
358,75,,603,,11,3,b & h wholesale,1828 8th st nw ,albuquerque,nm,87102,b & h company inc,wholesale,1828,8th,st,nw,warehouse,2021-02-09 00:00:00,covid response,dazqwc0ha,approved,in compliance,04c210,facility is following current covid safe practices for employee mask use?,,False,84,5
92625,11,5052424253.0,603,,11,3,creamland distribution warehouse,500 broadway blvd se ,albuquerque,nm,87102,creamland dairies inc,warehouse,500,broadway,blvd,se,warehouse,2021-01-28 00:00:00,covid response,dazhos7rb,approved,in compliance,04c210,facility is following current covid safe practices for employee mask use?,,False,84,5
125554,111849,5052682424.0,406,,11,3,jersey mikes 39005,2608 central av se,albuquerque,nm,87106,m and m tacos llc,,2608,central,av,se,food service establishment,2021-03-17 00:00:00,covid response,dab4ag0oh,approved,in compliance,04c210,facility is following current covid safe practices for employee mask use?,,False,84,5
127044,112660,5052421855.0,406,,35,3,good 2 go stores,1401 broadway blvd se,albuquerque,nm,87102,good 2 go stores llc,,1401,broadway,blvd,se,food service establishment,2021-03-15 00:00:00,covid response,dadmekbto,csp corrected on site,in compliance,04c210,facility is following current covid safe practices for employee mask use?,,True,84,5
120734,17448,5058399568.0,406,,35,3,bobs burgers,5400 central av se,albuquerque,nm,87108,shark enterprises inc,,5400,central,av,se,food service establishment,2020-11-04 00:00:00,covid response,dawccansd,csp corrected on site,in compliance,04c210,facility is following current covid safe practices for employee mask use?,,True,84,5
128255,113430,5056397338.0,1002,,11,3,yard style cafe,6320 zuni rd se,albuquerque,nm,87108,yard style cafe llc,,6320,zuni,rd,se,mobile food unit,2020-12-08 00:00:00,covid response,dagc35evk,approved,in compliance,04c210,facility is following current covid safe practices for employee mask use?,,False,85,5
104505,93922,,601,,35,2,sprouts farmers market,5112 lomas blvd ne,albuquerque,nm,87110,sunflower farmers markets llc,,5112,lomas,blvd,ne,retail -grocery,2020-11-06 00:00:00,covid response,daqdojlhx,csp corrected on site,not in compliance,04c210,facility is following current covid safe practices for employee mask use?,,True,85,5
116067,103759,5052662305.0,406,,35,3,ajiaco colombian bistro,3216 silver av se,albuquerque,nm,87106,pedro julio sabogal,,3216,silver,av,se,food service establishment,2021-03-19 00:00:00,covid response,dan4hn7zf,csp corrected on site,in compliance,04c210,facility is following current covid safe practices for employee mask use?,,True,85,5
73704,17250,5058849050.0,603,,11,3,quality foods inc,500 broadway blvd se ,albuquerque,nm,87102,quality foods,food services,500,broadway,blvd,se,warehouse,2021-01-28 00:00:00,covid response,dauzxfdmx,approved,in compliance,04c210,facility is following current covid safe practices for employee mask use?,,False,85,5
122571,103820,5058996118.0,406,,11,3,subway #48075,5525 gibson blvd se,albuquerque,nm,87108,summit subway llc,,5525,gibson,blvd,se,food service establishment,2020-12-03 00:00:00,covid response,dakezepbx,approved,in compliance,04c210,facility is following current covid safe practices for employee mask use?,,False,85,5
61237,56438,5057922305.0,406,,11,3,durans station,4201 menaul blvd ne ,albuquerque,nm,87110,smg llc,restaurant,4201,menaul,blvd,ne,food service establishment,2020-11-24 00:00:00,covid response,dafq0f5mo,approved,in compliance,04c210,facility is following current covid safe practices for employee mask use?,,False,86,5
46926,36280,5052686611.0,608,,11,3,wal mart super center 0831,301 san mateo blvd se ,albuquerque,nm,87108,wal mart stores east  lp,supermarket,301,san mateo,blvd,se,retail - deli,2020-12-09 00:00:00,covid response,daniujyia,approved,in compliance,04c210,facility is following current covid safe practices for employee mask use?,,False,86,5
127962,113187,5053083869.0,406,,11,3,lucky wok,4501 4th st i,albuquerque,nm,87107,phung k hua,,4501,4th,st,,food service establishment,2021-02-17 00:00:00,covid response,danhgufgq,approved,in compliance,04c210,facility is following current covid safe practices for employee mask use?,,False,86,5
18868,17265,5053430466.0,406,,35,3,luigis restaurant,6225 4th st nw ,albuquerque,nm,87107,luigi's restaurant,restaurant,6225,4th,st,nw,food service establishment,2020-11-09 00:00:00,covid response,dapq1ibf0,csp corrected on site,in compliance,04c210,facility is following current covid safe practices for employee mask use?,,True,86,5
119890,107037,5052660143.0,406,,35,3,el zarandeado llc,6500 central av se,albuquerque,nm,87108,el zarandeado llc,,6500,central,av,se,food service establishment,2021-01-25 00:00:00,covid response,da9ynlrwn,csp corrected on site,in compliance,04c210,facility is following current covid safe practices for employee mask use?,,True,86,5
128051,113257,5057100096.0,406,,35,3,muy delicioso,5916 holly av ne,albuquerque,nm,87113,muy delicioso,,5916,holly,av,ne,food service establishment,2020-12-02 00:00:00,covid response,dalxwyx2f,csp corrected on site,in compliance,04c210,facility is following current covid safe practices for employee mask use?,,True,87,5
98397,88767,5053411238.0,405,,11,3,mission foods corporation,4300 alexander blvd ne,albuquerque,nm,87107,gruma corporation,,4300,alexander,blvd,ne,food processor,2020-11-12 00:00:00,covid response,daocyrapi,approved,in compliance,04c210,facility is following current covid safe practices for employee mask use?,,False,87,5
111654,80274,2142101755.0,607,,35,3,circle k store #2706334,7524 menaul blvd ne,albuquerque,nm,87110,circle k stores inc,,7524,menaul,blvd,ne,retail - self service & prepackage foods,2020-12-18 00:00:00,covid response,dap2kbw07,csp corrected on site,in compliance,04c210,facility is following current covid safe practices for employee mask use?,,True,87,5
99728,89870,8005407259.0,603,,11,3,lively distributing llc,3700 osuna rd ste 633,albuquerque,nm,87109,bernard lively,,3700,osuna,rd,,warehouse,2020-12-16 00:00:00,covid response,dakb0z8to,approved,in compliance,04c210,facility is following current covid safe practices for employee mask use?,,False,87,5
120123,107235,5052002290.0,406,,6,2,thai heritage & vegan,3804 central av se,albuquerque,nm,87108,wealth llc,,3804,central,av,se,food service establishment,2020-11-12 00:00:00,covid response,dabrxmkot,unsatisfactory,not in compliance,04c210,facility is following current covid safe practices for employee mask use?,,True,87,5
14548,13144,5058834321.0,406,,11,3,chilis grill & bar 111,6909 menaul blvd ne ,albuquerque,nm,87110,brinker restaurant corporation,bar/restaurant,6909,menaul,blvd,ne,food service establishment,2020-11-17 00:00:00,covid response,dak8o3osn,approved,in compliance,04c210,facility is following current covid safe practices for employee mask use?,,False,88,5
117280,13144,5052471543.0,406,,11,3,chilis grill and bar,1700 miles rd se,albuquerque,nm,87106,brinker restaurant corporation,,1700,miles,rd,se,food service establishment,2021-02-11 00:00:00,covid response,dave4djeu,approved,in compliance,04c210,facility is following current covid safe practices for employee mask use?,,False,88,5
717,610,5058988904.0,406,,11,3,dions,4717 central av ne ,albuquerque,nm,87108,peter defries corp,restaurant,4717,central,av,ne,food service establishment,2020-12-03 00:00:00,covid response,dapdzjjmv,approved,in compliance,04c210,facility is following current covid safe practices for employee mask use?,,False,88,5
5062,4241,5052665846.0,402,,11,3,alvarado day school inc,300 alvarado dr se ,albuquerque,nm,87108,alvarado day school inc,child care,300,alvarado,dr,se,childcare,2021-02-01 00:00:00,covid response,danrfj00z,approved,in compliance,04c210,facility is following current covid safe practices for employee mask use?,,False,88,5
126471,112332,4059236571.0,406,,11,3,churchs chicken #707,2307 juan tabo blvd ne,albuquerque,nm,87112,ampler chicken llc,,2307,juan tabo,blvd,ne,food service establishment,2021-03-02 00:00:00,covid response,dahsemmh9,approved,in compliance,04c210,facility is following current covid safe practices for employee mask use?,,False,88,5
715,583,,606,,11,3,t bird inc,2034 south plaza nw ,albuquerque,nm,87104,t-bird inc,retail jewelry,2034,south plaza,,nw,retail - prepackage only,2021-01-27 00:00:00,covid response,da0se8hn3,approved,in compliance,04c210,facility is following current covid safe practices for employee mask use?,,False,89,5
128412,113579,5058314191.0,406,,11,3,sal's restaurant,3301 coors blvd nw ste t,albuquerque,nm,87120,sal's restaurant,,3301,coors,blvd,nw,food service establishment,2021-02-22 00:00:00,covid response,dagnifl0b,approved,in compliance,04c210,facility is following current covid safe practices for employee mask use?,,False,89,5
28470,26472,5052320507.0,406,,11,3,beas new mexican restaurant,8603 zuni rd se,albuquerque,nm,87108,francisca sanchez,restaurant,8603,zuni,rd,se,food service establishment,2020-12-04 00:00:00,covid response,dajfqyxpj,approved,in compliance,04c210,facility is following current covid safe practices for employee mask use?,,False,89,5
14548,13144,5058834321.0,406,,11,3,chilis grill & bar 111,6909 menaul blvd ne ,albuquerque,nm,87110,brinker restaurant corporation,bar/restaurant,6909,menaul,blvd,ne,food service establishment,2020-11-17 00:00:00,covid response,dak8o3osn,approved,in compliance,04c210,facility is following current covid safe practices for employee mask use?,,False,89,5
122565,55557,5058562226.0,406,,11,3,texas roadhouse holding llc,10030 coors blvd nw,albuquerque,nm,87114,texas roadhouse holding llc,restaurant,10030,coors,blvd,nw,food service establishment,2021-01-22 00:00:00,covid response,da0sqpr1s,approved,in compliance,04c210,facility is following current covid safe practices for employee mask use?,,False,89,5
43489,41072,,409,,11,3,immanuel lutheran church,300 gold st se ,albuquerque,nm,87102,immanuel lutheran church,school,300,gold,st,se,non school,2020-12-16 00:00:00,covid response,dajtsdedt,approved,in compliance,04c210,facility is following current covid safe practices for employee mask use?,,False,90,5
124903,111409,5052922516.0,607,,35,3,kicks 66,1200 wyoming blvd nw,albuquerque,nm,87112,shwan llc,,1200,wyoming,blvd,nw,retail - self service & prepackage foods,2020-11-17 00:00:00,covid response,dado0c0jw,csp corrected on site,in compliance,04c210,facility is following current covid safe practices for employee mask use?,,True,90,5
16755,15236,7048476961.0,601,,11,3,family dollar stores nm 5165,7100 san pedro dr ne ,albuquerque,nm,87110,family dollar inc 2828,retail discount,7100,san pedro,dr,ne,retail -grocery,2020-11-02 00:00:00,routine food inspection,dapvdmfer,approved,in compliance,04c210,facility is following current covid safe practices for employee mask use?,,False,90,5
126442,112309,5052993800.0,406,,11,3,starbucks 905,2910 juan tabo blvd ne,albuquerque,nm,87112,albertsons llc,,2910,juan tabo,blvd,ne,food service establishment,2021-03-05 00:00:00,covid response,dadqfey77,approved,in compliance,04c210,facility is following current covid safe practices for employee mask use?,,False,90,5
128333,113503,5057051601.0,406,,11,3,tiny grocer abq,422 san felipe st nw ste a,albuquerque,nm,87104,old town herbal llc,,422,san felipe,st,nw,food service establishment,2020-11-10 00:00:00,covid response,daarpqbqc,approved,in compliance,04c210,facility is following current covid safe practices for employee mask use?,,False,90,5
128183,113363,5057165977.0,406,,35,3,v wang cafe,106 buena vista dr ne,albuquerque,nm,87106,v wang cafe llc,,106,buena vista,dr,ne,food service establishment,2020-12-29 00:00:00,covid response,dafaiyd1y,csp corrected on site,in compliance,04c210,facility is following current covid safe practices for employee mask use?,,True,91,5
124312,110884,5052000925.0,406,,11,3,dunkin donuts,2301 juan tabo blvd ne,albuquerque,nm,87112,nmr juan tabo llc,,2301,juan tabo,blvd,ne,food service establishment,2021-02-25 00:00:00,covid response,daohnnlzu,approved,in compliance,04c210,facility is following current covid safe practices for employee mask use?,,False,91,5
125616,111887,6143182476.0,406,,11,3,chipotle mexican grill,3600 coors blvd nw a-800,albuquerque,nm,87120,chipotle mexican grill,,3600,coors,blvd,nw,food service establishment,2021-02-05 00:00:00,covid response,daljukxwr,approved,in compliance,04c210,facility is following current covid safe practices for employee mask use?,,False,91,5
16077,14614,5058439500.0,406,,11,3,rio grande inn,1015 rio grande blvd nw ,albuquerque,nm,87104,rio grande inn ltd. company,bar/pools,1015,rio grande,blvd,nw,food service establishment,2021-02-04 00:00:00,covid response,dawzulu1o,approved,in compliance,04c210,facility is following current covid safe practices for employee mask use?,,False,91,5
1325,1173,5058986121.0,601,,11,3,kellers farm stores,6100 coors blvd nw ,albuquerque,nm,87120,kellers farm store,meat market,6100,coors,blvd,nw,retail -grocery,2021-02-04 00:00:00,covid response,datjnefdq,approved,in compliance,04c210,facility is following current covid safe practices for employee mask use?,,False,91,5
128031,113239,,406,,35,3,kamikaze kitchen llc,3517 wyoming blvd ne ste d,albuquerque,nm,87111,kamikaze kitchen llc,,3517,wyoming,blvd,ne,food service establishment,2020-12-29 00:00:00,covid response,darpni2kh,csp corrected on site,in compliance,04c210,facility is following current covid safe practices for employee mask use?,,True,92,5
126170,112170,5053362700.0,607,,11,3,cabelas,5151 lang av ne,albuquerque,nm,87109,cabelas wholesale inc,,5151,lang,av,ne,retail - self service & prepackage foods,2021-01-04 00:00:00,covid response,dagqlsoc5,approved,in compliance,04c210,facility is following current covid safe practices for employee mask use?,,False,92,5
91838,80274,9725375936.0,607,,11,3,circle k 1255,12900 indian school rd ne ,albuquerque,nm,87112,circle k stores inc,convienence store,12900,indian school,rd,ne,retail - self service & prepackage foods,2021-02-22 00:00:00,covid response,daj11hyqj,approved,in compliance,04c210,facility is following current covid safe practices for employee mask use?,,False,92,5
10259,9068,5058426157.0,406,,11,3,garcias kitchen,8518 indian school rd ne ,albuquerque,nm,87112,garcias kitchens,restaurant,8518,indian school,rd,ne,food service establishment,2021-03-22 00:00:00,covid response,dawkhc3ct,approved,in compliance,04c210,facility is following current covid safe practices for employee mask use?,,False,92,5
43443,41029,,406,,11,3,solomons porch,4001 osuna rd ne ,albuquerque,nm,87109,calvary chapel of albuq,"church snack bar, coffee",4001,osuna,rd,ne,food service establishment,2021-02-10 00:00:00,covid response,dayfhbpw0,approved,in compliance,04c210,facility is following current covid safe practices for employee mask use?,,False,92,5
122112,103820,5058880345.0,406,,35,3,subway 3547,2451 san mateo blvd ne a 2,albuquerque,nm,87110,summit subway llc,,2451,san mateo,blvd,ne,food service establishment,2020-11-23 00:00:00,covid response,da5sbtl3d,csp corrected on site,in compliance,04c210,facility is following current covid safe practices for employee mask use?,,True,93,5
119622,106810,,607,,11,3,7 eleven #749,5720 zuni blvd se,albuquerque,nm,87108,scs beverage inc,,5720,zuni,blvd,se,retail - self service & prepackage foods,2021-02-05 00:00:00,covid response,danmviivg,approved,in compliance,04c210,facility is following current covid safe practices for employee mask use?,,False,93,5
18988,17383,5058907113.0,406,,11,3,rudys country store & bbq,10136 coors blvd nw ,albuquerque,nm,87114,casa roja ii inc,restaurant,10136,coors,blvd,nw,food service establishment,2020-10-31 00:00:00,covid response,dalukj9vu,approved,in compliance,04c210,facility is following current covid safe practices for employee mask use?,,False,93,5
59525,5790,5052469244.0,410,,11,3,barrett house,10300 constitution av ne ,albuquerque,nm,87112,barrett foundation inc,shelter,10300,constitution,av,ne,not for profit kitchen permit,2021-03-18 00:00:00,covid response,daz2tf1jc,approved,in compliance,04c210,facility is following current covid safe practices for employee mask use?,,False,93,5
126400,112280,5053528282.0,406,,11,3,laguna burger,2400 12th st nw,albuquerque,nm,87107,fuego enterprises llc,,2400,12th,st,nw,food service establishment,2020-12-17 00:00:00,covid response,dahe2r0yt,approved,in compliance,04c210,facility is following current covid safe practices for employee mask use?,,False,93,5
